Configuration;Timestamp;LocationProtocol;LocationHostname;LocationPathname;ResourceID;ResourceContentType;ResourceURL;ResourceHost;ResourcePath;ResourceParty;ResourceRequested;ResourceCompleted;ResourceFailed
deeplinks;1449670065362;http;www.nu.nl;"/overig";315;"image/gif";"http://logc210.xiti.com/hit.xiti?s=518538&s2=1&p=nu.nl_grotebalk%3A%3Aingeklapt&di=&ac=&an=&trn=1449670065689&Rdt=On";logc210.xiti.com;"/hit.xiti";;357;551;0
deeplinks;1449670065362;http;www.nu.nl;"/overig";316;"image/gif";"http://sat.sanoma.fi/sat/sat.gif?log=1&evt=con&cid=&c_ver=2015.09.29.12.34.31%209311d11&c_events=0&c_session=gtubkd2buo&c_id=n69yavzsoa&c_scroll=0x0&eid=&sit=nunl&cha=web&cat=overig-katern&c_vmspot=undefined_54071662&c_screen=1024x768&c_viewport=1280x1024&c_referrer=&c_currenturl=http%3A%2F%2Fwww.nu.nl%2Foverig&c_hash=&rid=1449670065611&cb=1449670066613&ctz=0";sat.sanoma.fi;"/sat/sat.gif";;1251;1297;0
deeplinks;1449670070924;http;www.nu.nl;"/reizen";317;"text/html";"http://www.nu.nl/reizen";www.nu.nl;"/reizen";;1;34;0
deeplinks;1449670070924;http;www.nu.nl;"/reizen";318;"text/javascript";"http://cts.snmmd.nl/service/js/nunl/reizen-katern/";cts.snmmd.nl;"/service/js/nunl/reizen-katern/";;32;40;0
deeplinks;1449670070924;http;www.nu.nl;"/reizen";319;"text/html";"http://rc.bt.ilsemedia.nl/Get/ilsemedia/JS/GetRcmd.js?ord=1449670070967";rc.bt.ilsemedia.nl;"/Get/ilsemedia/JS/GetRcmd.js";;43;51;0
deeplinks;1449670070924;http;www.nu.nl;"/reizen";320;"application/javascript";"http://sat.sanoma.fi/js/sat.js";sat.sanoma.fi;"/js/sat.js";;52;193;0
deeplinks;1449670070924;http;www.nu.nl;"/reizen";321;"text/javascript";"http://cts.snmmd.nl/service/detect/nunl/reizen-katern/dtxt_adv_468_200/";cts.snmmd.nl;"/service/detect/nunl/reizen-katern/dtxt_adv_468_200/";;81;194;0
deeplinks;1449670070924;http;www.nu.nl;"/reizen";322;"image/jpeg";"http://media.nu.nl/m/m1mxlx1abjj7_std160.jpg";media.nu.nl;"/m/m1mxlx1abjj7_std160.jpg";;90;196;0
deeplinks;1449670070924;http;www.nu.nl;"/reizen";324;"image/jpeg";"http://media.nu.nl/m/m1mx91oaq3c8_std160.jpg";media.nu.nl;"/m/m1mx91oaq3c8_std160.jpg";;183;197;0
deeplinks;1449670070924;http;www.nu.nl;"/reizen";325;"image/jpeg";"http://media.nu.nl/m/m1mxq1hanrmm_std160.jpg";media.nu.nl;"/m/m1mxq1hanrmm_std160.jpg";;183;253;0
deeplinks;1449670070924;http;www.nu.nl;"/reizen";326;"image/jpeg";"http://media.nu.nl/m/s3cxnz2ah9pt_std640.jpg/nederlanders-met-kerst-liefst-londen.jpg";media.nu.nl;"/m/s3cxnz2ah9pt_std640.jpg/nederlanders-met-kerst-liefst-londen.jpg";;184;270;0
deeplinks;1449670070924;http;www.nu.nl;"/reizen";327;"image/jpeg";"http://media.nu.nl/m/ce3x6lyadijb_std320.jpg";media.nu.nl;"/m/ce3x6lyadijb_std320.jpg";;184;255;0
deeplinks;1449670070924;http;www.nu.nl;"/reizen";328;"image/jpeg";"http://media.nu.nl/m/juixdi5a2jpp_std320.jpg";media.nu.nl;"/m/juixdi5a2jpp_std320.jpg";;184;254;0
deeplinks;1449670070924;http;www.nu.nl;"/reizen";329;"image/jpeg";"http://media.nu.nl/m/m1oxchjam9mu_std320.jpg";media.nu.nl;"/m/m1oxchjam9mu_std320.jpg";;185;254;0
deeplinks;1449670070924;http;www.nu.nl;"/reizen";330;"image/jpeg";"http://media.nu.nl/m/ypyxjg9a6coh_std320.jpg";media.nu.nl;"/m/ypyxjg9a6coh_std320.jpg";;185;255;0
deeplinks;1449670070924;http;www.nu.nl;"/reizen";331;"image/jpeg";"http://media.nu.nl/m/crxxg2kak0tp_std320.jpg";media.nu.nl;"/m/crxxg2kak0tp_std320.jpg";;185;269;0
deeplinks;1449670070924;http;www.nu.nl;"/reizen";332;"image/gif";"http://www.google-analytics.com/r/collect?v=1&_v=j40&a=1266824860&t=pageview&_s=1&dl=http%3A%2F%2Fwww.nu.nl%2Freizen&ul=en-us&de=UTF-8&dt=Reizen%20%7C%20NU%20-%20Het%20laatste%20nieuws%20het%20eerst%20op%20NU.nl&sd=32-bit&sr=1024x768&vp=1280x1024&je=0&_u=QEAAAAQAI~&jid=2082400390&cid=1544957614.1449670071&tid=UA-10557259-1&_r=1&cd1=3-kolom&cd2=&z=4196920";www.google-analytics.com;"/r/collect";;190;226;0
deeplinks;1449670070924;http;www.nu.nl;"/reizen";333;"image/gif";"http://b.scorecardresearch.com/p2?c1=2&c2=6035634&c4=http://www.nu.nl/reizen&ns__t=1449670071026&ns_c=UTF-8&c8=Reizen%20%7C%20NU%20-%20Het%20laatste%20nieuws%20het%20eerst%20op%20NU.nl&c7=http%3A%2F%2Fwww.nu.nl%2Freizen&c9=";b.scorecardresearch.com;"/p2";;195;262;0
deeplinks;1449670070924;http;www.nu.nl;"/reizen";335;"text/javascript";"http://bam.nr-data.net/1/4702f272e2?a=3982566&pl=1449670070925&v=768.2acc9fa&to=YgdVbUYHW0tWURFYXVtNcUxaBUFRWFxKUkdHEFJXQDlGUUNXS0dbUBVEF1cJR10NYQBSRlwNWW9dA0I%3D&ap=2893&be=11&fe=259&dc=101&f=%5B%22err%22,%22xhr%22,%22ins%22%5D&perf=%7B%22timing%22:%7B%22of%22:1449670070925,%22n%22:0,%22u%22:8,%22ue%22:8,%22dl%22:11,%22di%22:112,%22ds%22:112,%22de%22:172,%22dc%22:269,%22l%22:269,%22le%22:270,%22f%22:0,%22dn%22:0,%22dne%22:0,%22c%22:0,%22ce%22:0,%22rq%22:0,%22rp%22:0,%22rpe%22:33%7D,%22navigation%22:%7B%7D%7D&jsonp=NREUM.setToken";bam.nr-data.net;"/1/4702f272e2";;274;460;0
deeplinks;1449670070924;http;www.nu.nl;"/reizen";337;"image/gif";"http://privacy.www.nu.nl/pixel/mDybnGrmpPATid5igsVyh-qXtn_IhzhZjChYyVCAgutkpd0pl7WK-WutiOQ9RLIAiDCZ0s3mEVOr1g4PplglNQ%253D%253D";privacy.www.nu.nl;"/pixel/mDybnGrmpPATid5igsVyh-qXtn_IhzhZjChYyVCAgutkpd0pl7WK-WutiOQ9RLIAiDCZ0s3mEVOr1g4PplglNQ%253D%253D";;292;303;0
deeplinks;1449670070924;http;www.nu.nl;"/reizen";338;"text/javascript";"http://privacy.www.nu.nl/script/cookiebar.js";privacy.www.nu.nl;"/script/cookiebar.js";;304;317;0
deeplinks;1449670070924;http;www.nu.nl;"/reizen";340;"image/gif";"http://logc210.xiti.com/hit.xiti?s=518538&s2=1&p=nu.nl_grotebalk%3A%3Aingeklapt&di=&ac=&an=&trn=1449670071259&Rdt=On";logc210.xiti.com;"/hit.xiti";;364;571;0
deeplinks;1449670070924;http;www.nu.nl;"/reizen";341;"image/gif";"http://sat.sanoma.fi/sat/sat.gif?log=1&evt=con&cid=&c_ver=2015.09.29.12.34.31%209311d11&c_events=0&c_session=bu22o6ljrf&c_id=v76rw7sj8w&c_scroll=0x0&eid=&sit=nunl&cha=web&cat=reizen-katern&c_vmspot=undefined_37809785&c_screen=1024x768&c_viewport=1280x1024&c_referrer=&c_currenturl=http%3A%2F%2Fwww.nu.nl%2Freizen&c_hash=&rid=1449670071121&cb=1449670072123&ctz=0";sat.sanoma.fi;"/sat/sat.gif";;1199;1246;0
deeplinks;1449670076508;http;www.nu.nl;"/wonen-en-interieur";342;"text/html";"http://www.nu.nl/wonen-en-interieur";www.nu.nl;"/wonen-en-interieur";;1;36;0
deeplinks;1449670076508;http;www.nu.nl;"/wonen-en-interieur";343;"text/javascript";"http://cts.snmmd.nl/service/js/nunl/wonen-en-interieur-katern/";cts.snmmd.nl;"/service/js/nunl/wonen-en-interieur-katern/";;34;42;0
deeplinks;1449670076508;http;www.nu.nl;"/wonen-en-interieur";344;"text/html";"http://rc.bt.ilsemedia.nl/Get/ilsemedia/JS/GetRcmd.js?ord=1449670076552";rc.bt.ilsemedia.nl;"/Get/ilsemedia/JS/GetRcmd.js";;45;53;0
deeplinks;1449670076508;http;www.nu.nl;"/wonen-en-interieur";345;"application/javascript";"http://sat.sanoma.fi/js/sat.js";sat.sanoma.fi;"/js/sat.js";;54;190;0
deeplinks;1449670076508;http;www.nu.nl;"/wonen-en-interieur";346;"text/javascript";"http://cts.snmmd.nl/service/detect/nunl/wonen-en-interieur-katern/dtxt_adv_468_200/";cts.snmmd.nl;"/service/detect/nunl/wonen-en-interieur-katern/dtxt_adv_468_200/";;80;191;0
deeplinks;1449670076508;http;www.nu.nl;"/wonen-en-interieur";348;"application/json";"http://www.nu.nl/api/playlists/slug/recommended?order_by=random";www.nu.nl;"/api/playlists/slug/recommended";;105;193;0
deeplinks;1449670076508;http;www.nu.nl;"/wonen-en-interieur";349;"image/jpeg";"http://media.nu.nl/m/fn2xr37aztkx_std640.jpg/aantal-echte-kerstbomen-neemt-jaar-af.jpg";media.nu.nl;"/m/fn2xr37aztkx_std640.jpg/aantal-echte-kerstbomen-neemt-jaar-af.jpg";;147;195;0
deeplinks;1449670076508;http;www.nu.nl;"/wonen-en-interieur";350;"image/jpeg";"http://media.nu.nl/m/ighx0pjak85q_std320.jpg";media.nu.nl;"/m/ighx0pjak85q_std320.jpg";;176;197;0
deeplinks;1449670076508;http;www.nu.nl;"/wonen-en-interieur";351;"image/jpeg";"http://media.nu.nl/m/yjfx131adcuq_std320.jpg";media.nu.nl;"/m/yjfx131adcuq_std320.jpg";;176;197;0
deeplinks;1449670076508;http;www.nu.nl;"/wonen-en-interieur";352;"image/jpeg";"http://media.nu.nl/m/x09x2sdashjd_std320.jpg";media.nu.nl;"/m/x09x2sdashjd_std320.jpg";;177;198;0
deeplinks;1449670076508;http;www.nu.nl;"/wonen-en-interieur";353;"image/jpeg";"http://media.nu.nl/m/m1oxo0jakj42_std320.jpg";media.nu.nl;"/m/m1oxo0jakj42_std320.jpg";;177;198;0
deeplinks;1449670076508;http;www.nu.nl;"/wonen-en-interieur";354;"image/jpeg";"http://media.nu.nl/m/m1nx534aw89e_std320.jpg";media.nu.nl;"/m/m1nx534aw89e_std320.jpg";;177;200;0
deeplinks;1449670076508;http;www.nu.nl;"/wonen-en-interieur";355;"image/gif";"http://www.google-analytics.com/r/collect?v=1&_v=j40&a=579322925&t=pageview&_s=1&dl=http%3A%2F%2Fwww.nu.nl%2Fwonen-en-interieur&ul=en-us&de=UTF-8&dt=Wonen%20%7C%20NU%20-%20Het%20laatste%20nieuws%20het%20eerst%20op%20NU.nl&sd=32-bit&sr=1024x768&vp=1280x1024&je=0&_u=QEAAAAQAI~&jid=645098232&cid=829882224.1449670077&tid=UA-10557259-1&_r=1&cd1=3-kolom&cd2=&z=1630255811";www.google-analytics.com;"/r/collect";;189;231;0
deeplinks;1449670076508;http;www.nu.nl;"/wonen-en-interieur";356;"image/gif";"http://b.scorecardresearch.com/p2?c1=2&c2=6035634&c4=http://www.nu.nl/wonen-en-interieur&ns__t=1449670076606&ns_c=UTF-8&c8=Wonen%20%7C%20NU%20-%20Het%20laatste%20nieuws%20het%20eerst%20op%20NU.nl&c7=http%3A%2F%2Fwww.nu.nl%2Fwonen-en-interieur&c9=";b.scorecardresearch.com;"/p2";;192;268;0
deeplinks;1449670076508;http;www.nu.nl;"/wonen-en-interieur";358;"text/javascript";"http://bam.nr-data.net/1/4702f272e2?a=3982566&pl=1449670076508&v=768.2acc9fa&to=YgdVbUYHW0tWURFYXVtNcUxaBUFRWFxKUkdHEFJXQDlGUUNXS0dbUBVEF1cJR10NYQBSRlwNWW9dA0I%3D&ap=1000&be=13&fe=263&dc=96&f=%5B%22err%22,%22xhr%22,%22ins%22%5D&perf=%7B%22timing%22:%7B%22of%22:1449670076508,%22n%22:0,%22u%22:9,%22ue%22:9,%22dl%22:12,%22di%22:109,%22ds%22:109,%22de%22:167,%22dc%22:276,%22l%22:276,%22le%22:277,%22f%22:0,%22dn%22:0,%22dne%22:0,%22c%22:0,%22ce%22:0,%22rq%22:0,%22rp%22:0,%22rpe%22:36%7D,%22navigation%22:%7B%7D%7D&jsonp=NREUM.setToken";bam.nr-data.net;"/1/4702f272e2";;279;463;0
deeplinks;1449670076508;http;www.nu.nl;"/wonen-en-interieur";360;"image/gif";"http://privacy.www.nu.nl/pixel/Ikx2RgxzloyE57yE3XvX25NTGQNdCo48qq4ZRfKfAWyhTmLEMYLaY5GLsPWgSv3YiDCZ0s3mEVOr1g4PplglNQ%253D%253D";privacy.www.nu.nl;"/pixel/Ikx2RgxzloyE57yE3XvX25NTGQNdCo48qq4ZRfKfAWyhTmLEMYLaY5GLsPWgSv3YiDCZ0s3mEVOr1g4PplglNQ%253D%253D";;295;306;0
deeplinks;1449670076508;http;www.nu.nl;"/wonen-en-interieur";361;"text/javascript";"http://privacy.www.nu.nl/script/cookiebar.js";privacy.www.nu.nl;"/script/cookiebar.js";;308;321;0
deeplinks;1449670076508;http;www.nu.nl;"/wonen-en-interieur";363;"image/gif";"http://logc210.xiti.com/hit.xiti?s=518538&s2=1&p=nu.nl_grotebalk%3A%3Aingeklapt&di=&ac=&an=&trn=1449670076847&Rdt=On";logc210.xiti.com;"/hit.xiti";;368;559;0
deeplinks;1449670076508;http;www.nu.nl;"/wonen-en-interieur";364;"image/gif";"http://sat.sanoma.fi/sat/sat.gif?log=1&evt=con&cid=&c_ver=2015.09.29.12.34.31%209311d11&c_events=0&c_session=won3xu30zl&c_id=jdo6e3k9ki&c_scroll=0x0&eid=&sit=nunl&cha=web&cat=wonen-en-interieur-katern&c_vmspot=undefined_73983797&c_screen=1024x768&c_viewport=1280x1024&c_referrer=&c_currenturl=http%3A%2F%2Fwww.nu.nl%2Fwonen-en-interieur&c_hash=&rid=1449670076707&cb=1449670077709&ctz=0";sat.sanoma.fi;"/sat/sat.gif";;1201;1255;0
